dataset,lang,kind,model,family,variant,missed,gold_spans,missed_pct,missed_ci_low_reported,missed_ci_high_reported,hidden_pct_reported,char_f1_reported,char_precision_reported,char_recall_reported,train,dropped_spans,fp_rows,fp_chars
tab-echr,en,pii,pplx+sent300,pplx,sent300,2016,3830,52.637075718015666,48.7,56.8,28.4,0.331,0.374,0.297,False,0,0/0,0
tab-echr,en,pii,pplx+ov100,pplx,ov100,2136,3830,55.77023498694517,51.8,60.2,29.7,0.323,0.37,0.287,False,0,0/0,0
tab-echr,en,pii,pplx,pplx,base,2314,3830,60.4177545691906,56.3,64.8,28.4,0.306,0.36,0.266,False,0,0/0,0
tab-echr,en,pii,mmbert32k+nochunk,hf,nochunk,2368,3830,61.82767624020888,58.3,65.5,8.7,0.285,0.427,0.213,False,0,0/0,0
tab-echr,en,pii,mmbert32k+cpu-int8,hf,cpu-int8,2481,3830,64.7780678851175,61.8,68.0,5.9,0.258,0.465,0.178,False,0,0/0,0
tab-echr,en,pii,kalyan-ettin+cpu-int8,hf,cpu-int8,2505,3830,65.40469973890339,62.9,68.1,7.8,0.24,0.298,0.201,False,0,0/0,0
tab-echr,en,pii,gliner2-hivetrace-uni,gliner2,base,2555,3830,66.71018276762402,63.7,69.6,24.6,0.465,0.849,0.321,False,0,0/0,0
tab-echr,en,pii,gliner2-vladlinv,gliner2,base,2642,3830,68.9817232375979,64.9,73.1,19.1,0.344,0.856,0.215,False,0,0/0,0
tab-echr,en,pii,pii-shield-onnx,onnx,base,2658,3830,69.39947780678851,66.0,72.4,12.4,0.216,0.303,0.168,False,0,0/0,0
tab-echr,en,pii,ru-pii-ner,rupii,base,2668,3830,69.66057441253264,66.1,73.2,15.7,0.265,0.354,0.212,False,0,0/0,0
tab-echr,en,pii,apararti,opf,base,2725,3830,71.14882506527415,67.3,75.3,26.4,0.281,0.397,0.218,False,0,0/0,0
tab-echr,en,pii,opf-ru,opf,base,2794,3830,72.95039164490862,69.6,76.3,19.6,0.267,0.464,0.188,False,0,0/0,0
tab-echr,en,pii,opf-kz-ru,opf,base,2804,3830,73.21148825065274,69.7,76.7,23.3,0.254,0.37,0.193,False,0,0/0,0
tab-echr,en,pii,spacy-ru-lg,spacy,base,2812,3830,73.42036553524804,70.4,76.3,25.4,0.26,0.256,0.264,False,0,0/0,0
tab-echr,en,pii,ru-legal-ner+sent300,hf,sent300,2824,3830,73.73368146214099,70.9,76.7,7.7,0.185,0.221,0.158,False,0,0/0,0
tab-echr,en,pii,openai-base-onnx,onnx,base,2943,3830,76.84073107049609,73.5,80.6,22.3,0.259,0.48,0.177,False,0,0/0,0
tab-echr,en,pii,openai-base,opf,base,2944,3830,76.8668407310705,73.5,80.5,22.2,0.258,0.479,0.177,False,0,0/0,0
tab-echr,en,pii,opf-ru-v2+sent300,opf,sent300,2957,3830,77.20626631853786,74.2,80.3,19.1,0.293,0.912,0.174,False,0,0/0,0
tab-echr,en,pii,opf-ru-v2+ov100,opf,ov100,2958,3830,77.23237597911228,74.1,80.2,19.8,0.296,0.944,0.175,False,0,0/0,0
tab-echr,en,pii,opf-ru-v2,opf,base,3000,3830,78.3289817232376,75.3,81.2,19.2,0.287,0.934,0.17,False,0,0/0,0
tab-echr,en,pii,traciora,opf,base,3040,3830,79.3733681462141,76.5,82.2,16.9,0.271,0.928,0.158,False,0,0/0,0
tab-echr,en,pii,ru-legal-ner+cpu-int8,hf,cpu-int8,3067,3830,80.07832898172323,76.5,83.4,6.1,0.14,0.184,0.113,False,0,0/0,0
tab-echr,en,pii,ru-legal-ner,hf,base,3080,3830,80.4177545691906,76.8,83.8,5.9,0.138,0.181,0.111,False,0,0/0,0
tab-echr,en,pii,ru-legal-ner+ov100,hf,ov100,3095,3830,80.80939947780679,77.0,84.4,6.3,0.133,0.174,0.108,False,0,0/0,0
tab-echr,en,pii,natasha,natasha,base,3233,3830,84.41253263707571,82.1,86.8,14.3,0.223,0.734,0.132,False,0,0/0,0
tab-echr,en,pii,fef2-secret-ru+cpu-int8,hf,cpu-int8,3435,3830,89.68668407310705,87.8,91.6,2.1,0.131,0.98,0.07,False,0,0/0,0
tab-echr,en,pii,fef2-secret-ru,hf,base,3482,3830,90.91383812010444,89.2,92.6,2.1,0.114,0.969,0.061,False,0,0/0,0
tab-echr,en,pii,gliner-pii-edge+cpu-int8,gliner,cpu-int8,3684,3830,96.18798955613578,95.5,97.0,3.3,0.057,0.927,0.029,False,0,0/0,0
tab-echr,en,pii,gliner-pii-base+cpu-int8,gliner,cpu-int8,3736,3830,97.54569190600522,96.5,98.4,2.3,0.067,0.968,0.035,False,0,0/0,0
tab-echr,en,pii,spacy-alrosait,spacy,base,3829,3830,99.9738903394256,99.9,100.0,0.0,0.0,1.0,0.0,False,0,0/0,0
tab-echr,en,pii,gliner-multi-v21+cpu-int8,gliner,cpu-int8,3830,3830,100.0,100.0,100.0,0.0,0.0,0.0,0.0,False,0,0/0,0
tab-echr,en,pii,gliner-nvidia+cpu-int8,gliner,cpu-int8,3830,3830,100.0,100.0,100.0,0.0,0.0,0.0,0.0,False,0,0/0,0
tab-echr,en,pii,gliner-urchade+cpu-int8,gliner,cpu-int8,3830,3830,100.0,100.0,100.0,0.0,0.0,0.0,0.0,False,0,0/0,0
tab-echr,en,pii,rules-ru,rules,base,3830,3830,100.0,100.0,100.0,0.0,0.0,0.0,0.0,False,0,0/0,0
tonicai,en,pii,gliner2-fastino,gliner2,base,108,2417,4.468349193214729,3.5,5.4,92.2,0.885,0.822,0.958,False,4,154/440,1172
tonicai,en,pii,gliner2-large,gliner2,base,136,2417,5.626810095159288,4.7,6.7,91.6,0.844,0.762,0.946,False,2,275/440,2372
tonicai,en,pii,gliner-nvidia,gliner,base,171,2417,7.074886222589988,5.9,8.3,88.7,0.915,0.911,0.92,False,0,92/440,608
tonicai,en,pii,gliner2-hivetrace-omni,gliner2,base,171,2417,7.074886222589988,6.0,8.2,89.3,0.891,0.85,0.936,False,4,102/440,875
tonicai,en,pii,gliner-pii-edge,gliner,base,276,2417,11.419114604882084,9.9,13.1,80.5,0.836,0.809,0.864,False,0,178/440,1201
tonicai,en,pii,gravitee-small,hf,base,333,2417,13.777410012412082,12.4,15.3,82.3,0.788,0.718,0.874,False,0,170/440,1555
tonicai,en,pii,gliner-multi-v21,gliner,base,432,2417,17.873396772858914,16.2,19.7,66.2,0.761,0.792,0.733,False,0,110/440,1021
tonicai,en,pii,pplx,pplx,base,502,2417,20.769549027720313,18.9,22.5,75.5,0.848,0.881,0.817,False,0,41/440,317
tonicai,en,pii,gliner2-vladlinv,gliner2,base,570,2417,23.58295407529996,21.8,25.5,74.3,0.859,0.958,0.778,False,0,22/440,175
tonicai,en,pii,gliner-stream-pii,gliner,base,626,2417,25.89987587918908,24.1,27.7,59.6,0.67,0.732,0.617,False,0,316/440,2251
tonicai,en,pii,gliner25-fastino,gliner2,base,629,2417,26.02399669011171,24.1,28.1,72.4,0.791,0.772,0.811,False,1,114/440,1114
tonicai,en,pii,mmbert32k,hf,base,632,2417,26.14811750103434,24.4,28.1,62.1,0.83,0.926,0.753,False,0,32/440,169
